Sample,taxa,abundance
b2-d33,Clostridium_sp_7_2_43FAA,0.20869
b2-d33,Proteus_mirabilis,0.08691
b2-d33,Citrobacter_amalonaticus,0.05182
b2-d33,Klebsiella_michiganensis,0.04477
B2-d39,Clostridium_perfringens,29.52699
B2-d39,Clostridium_innocuum,20.18957
B2-d39,Clostridium_neonatale,13.41232
B2-d39,Clostridioides_difficile,8.34278
B2-d39,Clostridium_paraputrificum,8.00934
B2-d39,Clostridium_sp_7_2_43FAA,5.95439
B2-d39,Klebsiella_oxytoca,5.32794
B2-d39,Enterococcus_faecalis,3.12273
B2-d39,Klebsiella_michiganensis,2.94981
B2-d39,Citrobacter_amalonaticus,1.37651
B2-d39,Proteus_mirabilis,0.96028
B2-d39,Veillonella_parvula,0.36534
B2-d39,Escherichia_coli,0.1828
B2-d39,Citrobacter_freundii,0.12981
B2-d39,Citrobacter_youngae,0.12049
B2-d39,Klebsiella_pneumoniae,0.0289
B3,Clostridium_perfringens,59.85358
B3,Clostridium_innocuum,9.47651
B3,Clostridium_neonatale,7.30186
B3,Clostridioides_difficile,7.0759
B3,Clostridium_paraputrificum,5.06945
B3,Klebsiella_oxytoca,4.50531
B3,Proteus_mirabilis,1.6167
B3,Citrobacter_amalonaticus,1.56088
B3,Veillonella_parvula,1.47522
B3,Enterococcus_faecalis,1.36611
B3,Citrobacter_freundii,0.25184
B3,Klebsiella_aerogenes,0.22541
B3,Citrobacter_youngae,0.09985
B3,Escherichia_coli,0.0767
B3,Klebsiella_pneumoniae,0.04469
B3-d34,Klebsiella_aerogenes,38.11448
B3-d34,Clostridium_perfringens,15.13811
B3-d34,Clostridium_innocuum,14.44297
B3-d34,Clostridium_paraputrificum,11.31728
B3-d34,Clostridium_sp_7_2_43FAA,8.99975
B3-d34,Citrobacter_amalonaticus,4.20943
B3-d34,Enterococcus_faecalis,2.56496
B3-d34,Clostridioides_difficile,2.35398
B3-d34,Clostridium_neonatale,0.79903
B3-d34,Escherichia_coli,0.79495
B3-d34,Finegoldia_magna,0.77603
B3-d34,Klebsiella_pneumoniae,0.35932
B3-d34,Proteus_mirabilis,0.12973
B3-d39,Clostridium_innocuum,28.55902
B3-d39,Clostridium_perfringens,19.73896
B3-d39,Clostridium_paraputrificum,12.8506
B3-d39,Clostridium_neonatale,10.4547
B3-d39,Clostridioides_difficile,8.5714
B3-d39,Klebsiella_oxytoca,5.44564
B3-d39,Clostridium_sp_7_2_43FAA,5.36833
B3-d39,Klebsiella_michiganensis,3.18435
B3-d39,Enterococcus_faecalis,1.96526
B3-d39,Escherichia_coli,1.54964
B3-d39,Veillonella_parvula,0.90317
B3-d39,Citrobacter_amalonaticus,0.7653
B3-d39,Proteus_mirabilis,0.50469
B3-d39,Peptoniphilus_harei,0.06501
B3-d39,Citrobacter_freundii,0.04376
B3-d39,Klebsiella_pneumoniae,0.02826
B3-d39,Gemella_asaccharolytica,0.00191
B3-d40,Clostridium_neonatale,26.05444
B3-d40,Clostridium_innocuum,17.05069
B3-d40,Clostridium_perfringens,13.97214
B3-d40,Klebsiella_michiganensis,8.93078
B3-d40,Clostridioides_difficile,7.99005
B3-d40,Clostridium_paraputrificum,6.79157
B3-d40,Klebsiella_oxytoca,5.21707
B3-d40,Enterococcus_faecalis,3.79522
B3-d40,Veillonella_parvula,2.90252
B3-d40,Proteus_mirabilis,2.43989
B3-d40,Clostridium_sp_7_2_43FAA,2.36698
B3-d40,Escherichia_coli,1.42713
B3-d40,Citrobacter_amalonaticus,0.53857
B3-d40,Citrobacter_rodentium,0.25607
B3-d40,Klebsiella_pneumoniae,0.11845
B3-d40,Citrobacter_youngae,0.05644
B3-d40,Peptoniphilus_harei,0.04723
B3-d40,Citrobacter_freundii,0.03631
B3-d40,Klebsiella_aerogenes,0.00689
B3-d40,Gemella_asaccharolytica,0.00157
B3-d48,Clostridium_perfringens,34.82478
B3-d48,Clostridium_innocuum,20.31298
B3-d48,Clostridium_neonatale,19.18567
B3-d48,Clostridioides_difficile,6.89997
B3-d48,Veillonella_parvula,5.85557
B3-d48,Clostridium_paraputrificum,3.46486
B3-d48,Campylobacter_ureolyticus,1.45711
B3-d48,Klebsiella_michiganensis,1.42629
B3-d48,Enterococcus_faecalis,1.20745
B3-d48,Varibaculum_cambriense,1.04427
B3-d48,Klebsiella_aerogenes,0.86883
B3-d48,Citrobacter_amalonaticus,0.86793
B3-d48,Clostridium_sp_7_2_43FAA,0.78836
B3-d48,Proteus_mirabilis,0.78474
B3-d48,Peptoniphilus_harei,0.77345
B3-d48,Klebsiella_oxytoca,0.06833
B3-d48,Citrobacter_freundii,0.05722
B3-d48,Escherichia_coli,0.03722
B3-d48,Citrobacter_youngae,0.02463
B3-d48,Klebsiella_pneumoniae,0.02311
B3-d48,Proteus_hauseri,0.01466
B3-d48,Finegoldia_magna,0.01257
B4-d29,Klebsiella_aerogenes,96.35887
B4-d29,Clostridium_perfringens,1.34326
B4-d29,Enterococcus_faecalis,1.09048
B4-d29,Clostridioides_difficile,0.52607
B4-d29,Klebsiella_pneumoniae,0.50157
B4-d29,Klebsiella_michiganensis,0.1677
B4-d29,Clostridium_paraputrificum,0.01205
B4-d34,Klebsiella_aerogenes,65.67093
B4-d34,Clostridium_paraputrificum,11.71247
B4-d34,Clostridium_perfringens,10.0361
B4-d34,Clostridium_innocuum,3.5878
B4-d34,Clostridioides_difficile,2.77435
B4-d34,Enterococcus_faecalis,2.37855
B4-d34,Clostridium_sp_7_2_43FAA,2.10839
B4-d34,Klebsiella_pneumoniae,0.66716
B4-d34,Proteus_mirabilis,0.3787
B4-d34,Finegoldia_magna,0.19089
B4-d34,Escherichia_coli,0.15776
B4-d34,Citrobacter_amalonaticus,0.14108
B4-d34,Veillonella_parvula,0.1092
B4-d34,Clostridium_neonatale,0.08661
B4-d40,Clostridium_innocuum,24.39993
B4-d40,Clostridium_perfringens,15.29743
B4-d40,Clostridium_neonatale,14.26387
B4-d40,Clostridioides_difficile,10.32911
B4-d40,Klebsiella_oxytoca,7.72396
B4-d40,Clostridium_paraputrificum,7.2941
B4-d40,Klebsiella_michiganensis,7.25987
B4-d40,Veillonella_parvula,4.27037
B4-d40,Clostridium_sp_7_2_43FAA,3.97028
B4-d40,Enterococcus_faecalis,2.79956
B4-d40,Citrobacter_amalonaticus,0.86033
B4-d40,Proteus_mirabilis,0.58055
B4-d40,Citrobacter_rodentium,0.4741
B4-d40,Escherichia_coli,0.32938
B4-d40,Klebsiella_pneumoniae,0.08395
B4-d40,Citrobacter_freundii,0.03265
B4-d40,Peptoniphilus_harei,0.02804
B4-d40,Campylobacter_ureolyticus,0.00252
B4-d48,Clostridium_perfringens,39.58191
B4-d48,Clostridium_neonatale,17.60606
B4-d48,Clostridium_innocuum,13.95921
B4-d48,Clostridioides_difficile,7.78282
B4-d48,Veillonella_parvula,5.69167
B4-d48,Clostridium_paraputrificum,3.88475
B4-d48,Klebsiella_michiganensis,2.15753
B4-d48,Campylobacter_ureolyticus,1.62731
B4-d48,Klebsiella_oxytoca,1.52188
B4-d48,Enterococcus_faecalis,1.50378
B4-d48,Clostridium_sp_7_2_43FAA,1.39595
B4-d48,Citrobacter_amalonaticus,1.14302
B4-d48,Klebsiella_aerogenes,1.0466
B4-d48,Proteus_mirabilis,0.90275
B4-d48,Peptoniphilus_harei,0.07253
B4-d48,Citrobacter_freundii,0.06113
B4-d48,Escherichia_coli,0.03546
B4-d48,Klebsiella_pneumoniae,0.01284
B4-d48,Citrobacter_youngae,0.01279
B5-d29,Klebsiella_aerogenes,99.92019
B5-d29,Enterococcus_faecalis,0.07981
b5-d33,Klebsiella_aerogenes,81.3853
b5-d33,Clostridium_perfringens,5.66948
b5-d33,Enterococcus_faecalis,5.5417
b5-d33,Clostridium_paraputrificum,3.16042
b5-d33,Clostridioides_difficile,3.04019
b5-d33,Klebsiella_michiganensis,0.68707
b5-d33,Proteus_mirabilis,0.24548
b5-d33,Clostridium_innocuum,0.19784
b5-d33,Klebsiella_pneumoniae,0.07253
B5-d39,Clostridium_innocuum,26.53742
B5-d39,Clostridium_perfringens,18.95803
B5-d39,Clostridium_paraputrificum,11.01916
B5-d39,Clostridium_neonatale,10.39748
B5-d39,Klebsiella_oxytoca,8.59454
B5-d39,Clostridioides_difficile,8.3774
B5-d39,Veillonella_parvula,3.94144
B5-d39,Clostridium_sp_7_2_43FAA,3.5836
B5-d39,Klebsiella_michiganensis,3.47279
B5-d39,Enterococcus_faecalis,1.69305
B5-d39,Citrobacter_amalonaticus,1.15437
B5-d39,Proteus_mirabilis,1.01437
B5-d39,Escherichia_coli,0.42504
B5-d39,Peptoniphilus_harei,0.4072
B5-d39,Citrobacter_freundii,0.22439
B5-d39,Citrobacter_youngae,0.08945
B5-d39,Klebsiella_pneumoniae,0.06949
B5-d39,Gemella_asaccharolytica,0.03105
B5-d39,Finegoldia_magna,0.00539
B5-d39,Varibaculum_cambriense,0.00433
B5-d40,Clostridium_perfringens,32.45746
B5-d40,Clostridium_innocuum,18.33341
B5-d40,Clostridioides_difficile,9.74765
B5-d40,Clostridium_neonatale,9.19898
B5-d40,Clostridium_paraputrificum,8.36521
B5-d40,Clostridium_sp_7_2_43FAA,6.7038
B5-d40,Klebsiella_oxytoca,6.11507
B5-d40,Klebsiella_michiganensis,2.39011
B5-d40,Enterococcus_faecalis,2.2501
B5-d40,Veillonella_parvula,1.24048
B5-d40,Proteus_mirabilis,1.1601
B5-d40,Citrobacter_rodentium,0.99206
B5-d40,Citrobacter_amalonaticus,0.56243
B5-d40,Citrobacter_freundii,0.33042
B5-d40,Citrobacter_youngae,0.13644
B5-d40,Klebsiella_pneumoniae,0.01627
B5-d48,Clostridium_perfringens,39.15993
B5-d48,Clostridium_neonatale,16.62989
B5-d48,Clostridium_innocuum,13.26462
B5-d48,Clostridioides_difficile,8.12539
B5-d48,Veillonella_parvula,5.3786
B5-d48,Clostridium_paraputrificum,4.81102
B5-d48,Citrobacter_rodentium,3.07776
B5-d48,Klebsiella_oxytoca,1.57155
B5-d48,Peptoniphilus_harei,1.35924
B5-d48,Campylobacter_ureolyticus,1.26579
B5-d48,Enterococcus_faecalis,1.13386
B5-d48,Clostridium_sp_7_2_43FAA,0.91955
B5-d48,Klebsiella_aerogenes,0.83
B5-d48,Klebsiella_michiganensis,0.81659
B5-d48,Citrobacter_amalonaticus,0.58411
B5-d48,Proteus_mirabilis,0.57914
B5-d48,Varibaculum_cambriense,0.32423
B5-d48,Gemella_asaccharolytica,0.13746
B5-d48,Finegoldia_magna,0.01799
B5-d48,Citrobacter_youngae,0.01328
B6-d29,Klebsiella_aerogenes,98.01057
B6-d29,Enterococcus_faecalis,0.93581
B6-d29,Klebsiella_pneumoniae,0.92139
B6-d29,Escherichia_coli,0.10126
B6-d29,Klebsiella_michiganensis,0.03097
b6-d33,Klebsiella_aerogenes,83.08868
b6-d33,Enterococcus_faecalis,5.50935
b6-d33,Clostridium_paraputrificum,3.54118
b6-d33,Clostridium_perfringens,3.40893
b6-d33,Clostridioides_difficile,2.16397
b6-d33,Klebsiella_pneumoniae,0.8836
b6-d33,Escherichia_coli,0.79866
b6-d33,Clostridium_innocuum,0.4913
b6-d33,Proteus_mirabilis,0.11435
B6-d34,Klebsiella_aerogenes,55.34997
B6-d34,Clostridium_paraputrificum,11.48472
B6-d34,Clostridium_innocuum,9.25291
B6-d34,Clostridium_perfringens,7.53993
B6-d34,Clostridium_sp_7_2_43FAA,5.74367
B6-d34,Enterococcus_faecalis,3.20839
B6-d34,Escherichia_coli,3.19426
B6-d34,Clostridioides_difficile,2.86974
B6-d34,Finegoldia_magna,0.61529
B6-d34,Klebsiella_pneumoniae,0.4971
B6-d34,Clostridium_neonatale,0.1762
B6-d34,Proteus_mirabilis,0.05507
B6-d34,Klebsiella_michiganensis,0.01274
B6-d39,Clostridium_perfringens,31.85971
B6-d39,Clostridium_innocuum,24.60738
B6-d39,Clostridium_paraputrificum,14.15038
B6-d39,Clostridioides_difficile,8.58325
B6-d39,Klebsiella_oxytoca,5.69217
B6-d39,Clostridium_neonatale,4.84655
B6-d39,Clostridium_sp_7_2_43FAA,4.07697
B6-d39,Enterococcus_faecalis,2.37694
B6-d39,Klebsiella_michiganensis,1.22392
B6-d39,Citrobacter_amalonaticus,0.89133
B6-d39,Proteus_mirabilis,0.85528
B6-d39,Escherichia_coli,0.36365
B6-d39,Veillonella_parvula,0.24722
B6-d39,Citrobacter_freundii,0.17007
B6-d39,Klebsiella_pneumoniae,0.0421
B6-d39,Citrobacter_youngae,0.01309
B6-d40,Clostridium_perfringens,30.8451
B6-d40,Clostridium_innocuum,17.52628
B6-d40,Clostridium_neonatale,13.78736
B6-d40,Klebsiella_oxytoca,9.39029
B6-d40,Clostridioides_difficile,8.81944
B6-d40,Clostridium_paraputrificum,4.77925
B6-d40,Veillonella_parvula,3.91026
B6-d40,Clostridium_sp_7_2_43FAA,3.25895
B6-d40,Enterococcus_faecalis,2.57808
B6-d40,Klebsiella_michiganensis,2.16679
B6-d40,Proteus_mirabilis,1.07128
B6-d40,Citrobacter_amalonaticus,1.0502
B6-d40,Citrobacter_freundii,0.25858
B6-d40,Citrobacter_rodentium,0.21201
B6-d40,Escherichia_coli,0.206
B6-d40,Citrobacter_youngae,0.12796
B6-d40,Klebsiella_pneumoniae,0.01221
B6-d48,Clostridium_perfringens,35.1587
B6-d48,Clostridium_neonatale,17.7911
B6-d48,Clostridium_innocuum,16.60002
B6-d48,Clostridioides_difficile,7.24616
B6-d48,Veillonella_parvula,6.37887
B6-d48,Clostridium_paraputrificum,3.74316
B6-d48,Klebsiella_michiganensis,2.36282
B6-d48,Peptoniphilus_harei,1.85922
B6-d48,Campylobacter_ureolyticus,1.53435
B6-d48,Clostridium_sp_7_2_43FAA,1.50001
B6-d48,Enterococcus_faecalis,1.36818
B6-d48,Klebsiella_oxytoca,1.05211
B6-d48,Proteus_mirabilis,0.81078
B6-d48,Klebsiella_aerogenes,0.80042
B6-d48,Varibaculum_cambriense,0.79154
B6-d48,Citrobacter_amalonaticus,0.51057
B6-d48,Citrobacter_rodentium,0.3098
B6-d48,Gemella_asaccharolytica,0.13922
B6-d48,Escherichia_coli,0.02166
B6-d48,Citrobacter_freundii,0.02077
B6-d48,Finegoldia_magna,0.00053
B7-d29,Klebsiella_aerogenes,99.59761
B7-d29,Enterococcus_faecalis,0.40239
b7-d33,Klebsiella_aerogenes,77.81216
b7-d33,Clostridium_perfringens,9.89555
b7-d33,Enterococcus_faecalis,5.27567
b7-d33,Clostridium_paraputrificum,3.85082
b7-d33,Clostridioides_difficile,2.11734
b7-d33,Clostridium_innocuum,0.54056
b7-d33,Clostridium_sp_7_2_43FAA,0.50791
B7-d40,Clostridium_innocuum,25.2548
B7-d40,Clostridium_neonatale,13.9745
B7-d40,Clostridium_perfringens,13.36463
B7-d40,Clostridioides_difficile,9.64702
B7-d40,Klebsiella_michiganensis,9.5739
B7-d40,Klebsiella_oxytoca,6.98671
B7-d40,Clostridium_paraputrificum,5.95493
B7-d40,Enterococcus_faecalis,4.71936
B7-d40,Veillonella_parvula,4.06799
B7-d40,Clostridium_sp_7_2_43FAA,3.2123
B7-d40,Citrobacter_amalonaticus,1.30791
B7-d40,Proteus_mirabilis,0.77151
B7-d40,Citrobacter_rodentium,0.57481
B7-d40,Escherichia_coli,0.33192
B7-d40,Citrobacter_freundii,0.1804
B7-d40,Citrobacter_youngae,0.04366
B7-d40,Klebsiella_pneumoniae,0.03366
B7-d48,Clostridium_perfringens,32.45726
B7-d48,Clostridium_innocuum,19.04269
B7-d48,Clostridium_neonatale,16.61028
B7-d48,Clostridioides_difficile,7.71774
B7-d48,Veillonella_parvula,6.16162
B7-d48,Clostridium_paraputrificum,5.27789
B7-d48,Peptoniphilus_harei,1.95574
B7-d48,Citrobacter_rodentium,1.89473
B7-d48,Varibaculum_cambriense,1.8771
B7-d48,Campylobacter_ureolyticus,1.45257
B7-d48,Enterococcus_faecalis,1.17204
B7-d48,Klebsiella_michiganensis,0.95358
B7-d48,Klebsiella_aerogenes,0.90863
B7-d48,Proteus_mirabilis,0.71429
B7-d48,Citrobacter_amalonaticus,0.55548
B7-d48,Clostridium_sp_7_2_43FAA,0.53631
B7-d48,Finegoldia_magna,0.32213
B7-d48,Klebsiella_oxytoca,0.24407
B7-d48,Citrobacter_freundii,0.05613
B7-d48,Klebsiella_pneumoniae,0.04276
B7-d48,Escherichia_coli,0.03937
B7-d48,Citrobacter_youngae,0.0076
C1,Clostridium_perfringens,56.03433
C1,Clostridium_neonatale,17.45695
C1,Klebsiella_aerogenes,11.3997
C1,Clostridium_innocuum,6.0592
C1,Clostridioides_difficile,3.74031
C1,Clostridium_paraputrificum,2.20282
C1,Enterococcus_faecalis,1.257
C1,Klebsiella_oxytoca,1.18656
C1,Clostridium_sp_7_2_43FAA,0.29091
C1,Veillonella_parvula,0.14154
C1,Proteus_mirabilis,0.10282
C1,Klebsiella_pneumoniae,0.09384
C1,Citrobacter_freundii,0.03403
C1-d33,Escherichia_coli,96.69348
C1-d33,Enterococcus_faecalis,3.19563
C1-d33,Clostridioides_difficile,0.11089
C1-d44,Clostridium_perfringens,32.28541
C1-d44,Clostridium_innocuum,17.6158
C1-d44,Clostridium_neonatale,11.53663
C1-d44,Klebsiella_oxytoca,10.41717
C1-d44,Clostridium_paraputrificum,10.35453
C1-d44,Clostridioides_difficile,8.60713
C1-d44,Clostridium_sp_7_2_43FAA,3.47464
C1-d44,Escherichia_coli,3.3823
C1-d44,Enterococcus_faecalis,1.26775
C1-d44,Citrobacter_amalonaticus,0.69851
C1-d44,Proteus_mirabilis,0.33739
C1-d44,Klebsiella_michiganensis,0.02275
C1-d45,Clostridium_perfringens,44.43591
C1-d45,Clostridioides_difficile,18.1058
C1-d45,Clostridium_neonatale,12.77643
C1-d45,Clostridium_innocuum,9.9528
C1-d45,Clostridium_paraputrificum,8.15518
C1-d45,Klebsiella_oxytoca,2.93409
C1-d45,Clostridium_sp_7_2_43FAA,2.38489
C1-d45,Klebsiella_michiganensis,0.81522
C1-d45,Enterococcus_faecalis,0.43969
C1-d53,Clostridium_perfringens,38.82418
C1-d53,Clostridium_innocuum,16.9789
C1-d53,Clostridium_neonatale,14.57027
C1-d53,Clostridioides_difficile,9.53333
C1-d53,Veillonella_parvula,5.88135
C1-d53,Klebsiella_michiganensis,4.62503
C1-d53,Clostridium_paraputrificum,3.52238
C1-d53,Citrobacter_amalonaticus,1.72566
C1-d53,Enterococcus_faecalis,1.46484
C1-d53,Clostridium_sp_7_2_43FAA,1.08972
C1-d53,Proteus_mirabilis,0.82942
C1-d53,Klebsiella_aerogenes,0.68115
C1-d53,Citrobacter_freundii,0.12229
C1-d53,Klebsiella_pneumoniae,0.06908
C1-d53,Escherichia_coli,0.03479
C1-d53,Citrobacter_youngae,0.03059
C1-d53,Klebsiella_oxytoca,0.01705
C19,Clostridium_perfringens,51.29939
C19,Clostridium_innocuum,14.51288
C19,Clostridium_neonatale,11.6161
C19,Clostridioides_difficile,6.22421
C19,Veillonella_parvula,3.66717
C19,Clostridium_paraputrificum,3.06348
C19,Klebsiella_michiganensis,2.06457
C19,Enterococcus_faecalis,1.54636
C19,Peptoniphilus_harei,1.47542
C19,Campylobacter_ureolyticus,1.11509
C19,Varibaculum_cambriense,0.91754
C19,Citrobacter_amalonaticus,0.74717
C19,Proteus_mirabilis,0.71221
C19,Clostridium_sp_7_2_43FAA,0.51723
C19,Klebsiella_aerogenes,0.40111
C19,Finegoldia_magna,0.10762
C19,Escherichia_coli,0.01245
C2-colon,Clostridium_perfringens,46.4485
C2-colon,Clostridium_innocuum,15.92951
C2-colon,Clostridium_neonatale,13.71793
C2-colon,Clostridioides_difficile,9.24325
C2-colon,Veillonella_parvula,4.34394
C2-colon,Clostridium_paraputrificum,4.2673
C2-colon,Klebsiella_michiganensis,2.91288
C2-colon,Citrobacter_amalonaticus,0.85853
C2-colon,Enterococcus_faecalis,0.80869
C2-colon,Clostridium_sp_7_2_43FAA,0.7374
C2-colon,Proteus_mirabilis,0.57164
C2-colon,Klebsiella_aerogenes,0.1038
C2-colon,Varibaculum_cambriense,0.05664
C2-d33,Escherichia_coli,100
C2-d37,Klebsiella_aerogenes,69.08031
C2-d37,Enterococcus_faecalis,11.64609
C2-d37,Clostridium_sp_7_2_43FAA,10.07294
C2-d37,Clostridium_innocuum,4.3921
C2-d37,Clostridioides_difficile,3.82149
C2-d37,Clostridium_paraputrificum,0.98708
C2-d44,Clostridium_perfringens,48.31754
C2-d44,Clostridium_innocuum,13.46237
C2-d44,Clostridium_paraputrificum,11.42019
C2-d44,Clostridioides_difficile,7.84836
C2-d44,Klebsiella_oxytoca,7.45685
C2-d44,Clostridium_neonatale,4.73013
C2-d44,Escherichia_coli,2.36655
C2-d44,Clostridium_sp_7_2_43FAA,1.61492
C2-d44,Enterococcus_faecalis,1.43903
C2-d44,Proteus_mirabilis,0.61562
C2-d44,Citrobacter_amalonaticus,0.50493
C2-d44,Citrobacter_freundii,0.14367
C2-d44,Citrobacter_youngae,0.04801
C2-d44,Klebsiella_michiganensis,0.03183
C2-d45,Clostridium_innocuum,33.57691
C2-d45,Clostridium_perfringens,21.24552
C2-d45,Clostridium_neonatale,14.2602
C2-d45,Clostridioides_difficile,9.29811
C2-d45,Clostridium_paraputrificum,8.36893
C2-d45,Klebsiella_oxytoca,3.66131
C2-d45,Enterococcus_faecalis,3.23379
C2-d45,Escherichia_coli,2.88695
C2-d45,Klebsiella_michiganensis,1.33112
C2-d45,Clostridium_sp_7_2_43FAA,0.80447
C2-d45,Proteus_mirabilis,0.63107
