"","V1","V2","V3","V4","Sample","Patient_ID","Microbiota","DNA_concentration","Experiment","Plate","Well_nextera","Adapter_plate","AdapterN","AdapterS","Tissue","Mouse","Sex","Survived","DEAD_DOL","Collection","Date.of.Extraction","Antibiotic","DOL","Antibiotic_day","Abx_relative","Abx_relativeinfxn","Infection","DPI","Adult","Notes","Total_Preprocessed_Reads","Total_Postprocessed_Reads","retainedreads","Resequence_DNA_concentration","Reseq_total_preprocessed_reads","Reseq_total_postprocessed_reads","Reseq_retainedreads","original_preprocessed_reads","original_postprocessed_reads","Resequence_Nextera","Resequence_nextera_plate","AdapterN2","AdapterS3","Klebsiella_aerogenes","Klebsiella_pneumoniae","Achromobacter_xylosoxidans","Escherichia_coli","Klebsiella_variicola","Klebsiella_quasipneumoniae","Enterococcus_faecalis","Achromobacter_insuavis","Pedobacter_nutrimenti","Delftia_acidovorans","Paenibacillus_pasadenensis","Acinetobacter_gandensis","Acinetobacter_johnsonii","Clostridium_perfringens","Clostridium_neonatale","Klebsiella_oxytoca","Clostridium_innocuum","Clostridioides_difficile","Clostridium_paraputrificum","Clostridium_sp_7_2_43FAA","Veillonella_parvula","Proteus_mirabilis","Citrobacter_freundii","Klebsiella_michiganensis","Peptoniphilus_harei","Campylobacter_ureolyticus","Varibaculum_cambriense","Finegoldia_magna","Proteus_hauseri","Citrobacter_amalonaticus","Gemella_asaccharolytica","Citrobacter_youngae","Citrobacter_rodentium","Enterococcus_gallinarum","Bacteroides_caecimuris","Bacteroides_thetaiotaomicron","Akkermansia_muciniphila","Lactobacillus_johnsonii","Blautia_coccoides","Clostridium_clostridioforme","Clostridium_aldenense","Lactobacillus_murinus","Parasutterella_excrementihominis","Proteobacteria_bacterium_CAG_139","Turicimonas_muris","Streptococcus_salivarius","Staphylococcus_epidermidis","Veillonella_dispar","Clostridium_asparagiforme","Clostridium_lavalense","Sphingomonas_melonis","Anaerococcus_vaginalis","Bifidobacterium_breve","Clostridium_bolteae","Clostridium_butyricum","Morganella_morganii","Anaerococcus_hydrogenalis","Negativicoccus_succinicivorans","Actinomyces_europaeus","Corynebacterium_simulans","Staphylococcus_warneri","Staphylococcus_aureus","Dermabacter_hominis","Staphylococcus_argenteus","Corynebacterium_striatum","Citrobacter_pasteurii","Aeriscardovia_aeriphila","Streptococcus_thermophilus","Streptococcus_gordonii","Mycobacteroides_abscessus","Lachnospiraceae_bacterium_28_4","Lachnospiraceae_bacterium_A4","Acutalibacter_muris","Anaerotruncus_sp_G3_2012","Dorea_sp_5_2","Lachnospiraceae_bacterium_A2","Clostridium_sp_ASF502","Enterorhabdus_caecimuris","Clostridium_sp_ASF356","Lachnospiraceae_bacterium_M18_1","Oscillibacter_sp_1_3","Bifidobacterium_pseudolongum","Clostridium_cocleatum","Tissierellia_bacterium_S5_A11","Collinsella_SGB47280","Clostridium_tertium","Enterobacter_cloacae_complex","Cutibacterium_acnes","Fusobacterium_nucleatum","Pseudomonas_aeruginosa_group","Ruthenibacterium_lactatiformans","Bifidobacterium_longum","Streptococcus_agalactiae","Cutibacterium_avidum","Actinomyces_sp_HPA0247","Serratia_marcescens","Lactobacillus_paragasseri","Leclercia_adecarboxylata","Staphylococcus_hominis","Actinomyces_radingae","Anaerococcus_prevotii","Bacillus_cereus_group","Burkholderia_contaminans","Lactobacillus_casei_group","shannon","speciesrichness"
"17",-0.534012005134249,-0.242856125089745,0.1034867190161,0.0124921937643351,"GF14_A7_d94_stool","37.02 (11/5/2009)","A","116.879","GF14","tubes","A02","7","AM-F0603","AM-R0603","stool","A_3_7","M","yes",NA,"94","","ampicillin","10","0","beforeamp","beforeamp",NA,NA,"no","",2241416,956722,"42.6838213","",NA,NA,NA,NA,NA,"",NA,"","",96.29053,1.17989,0,0.81988,0,0,1.47639,0,0,0,0,0,0,0,0,0,0,0.23331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545450403385,5
"18",-0.539040491935237,-0.244302894932826,0.100904764176761,0.0127401851669883,"GF14_A8_d94_stool","37.02 (11/5/2009)","A","136.508","GF14","tubes","A12","6","AM-F0517","AM-R0517","stool","A_3_8","M","yes",NA,"94","","ampicillin","10","0","beforeamp","beforeamp",NA,NA,"no","",2556289,1156925,"45.25798922","",NA,NA,NA,NA,NA,"",NA,"","",96.05977,1.39873,0,0.45838,0,0,1.21742,0,0,0,0,0,0,0.53312,0,0,0,0.33258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223571488998064,6
"19",0.385386975642061,-0.332030861174233,0.0741846259471273,0.0903584943347971,"GF14_d67_A1_stool","37.02 (11/5/2009)","A","12.615","GF14","201004","D06","5","AM-F0451","AM-R0451","stool","A_2_1","M","no","10.66","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",5090414,2718525,"53.40479183","",NA,NA,NA,NA,NA,"",NA,"","",4.77452,0,0,91.05926,0,0,0.18321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370444941889049,4
"20",-0.538748584091402,-0.257416631915643,0.108341804472987,0.0137854571966303,"GF14_d67_A3_stool","37.02 (11/5/2009)","A","5.986","GF14","201004","D08","5","AM-F0453","AM-R0453","stool","A_2_3","F","no","11","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",1438861,415009,"28.84288336","",NA,NA,NA,NA,NA,"",NA,"","",98.86303,0,0,1.13697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622047297242041,2
"21",0.389006305465104,-0.333857810515877,0.0811210770993692,0.0881743651812402,"GF14_d67_A4_stool","37.02 (11/5/2009)","A","9.377","GF14","201004","D09","5","AM-F0454","AM-R0454","stool","A_2_4","M","no","10.66","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",1191355,563271,"47.27986201","",NA,NA,NA,NA,NA,"",NA,"","",4.80073,0,0,94.36448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240456939910453,3
"22",0.293373553924916,-0.387328034964003,0.10439385615415,0.117832386968732,"GF14_d67_A5_stool","37.02 (11/5/2009)","A","9.02","GF14","201004","D10","5","AM-F0455","AM-R0455","stool","A_2_5","F","no","11","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",971605,202178,"20.80866196","",NA,NA,NA,NA,NA,"",NA,"","",14.33106,0,0,85.66894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410927965528317,2
"23",0.282728017702938,-0.380981800706268,0.087131422896546,0.120392532944971,"GF14_d67_A6_stool","37.02 (11/5/2009)","A","2.907","GF14","201004","D11","5","AM-F0456","AM-R0456","stool","A_2_6","M","no","11","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",873288,450408,"51.57611235","",NA,NA,NA,NA,NA,"",NA,"","",14.23577,0,0,78.06378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668265306871537,3
"24",-0.104675855273848,-0.2750198121599,0.0487581323436743,0.0670469555196833,"GF14_d67_A7_stool","37.02 (11/5/2009)","A","7.75","GF14","201004","D12","5","AM-F0457","AM-R0457","stool","A_2_7","M","no","11","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",1359475,232413,"17.09579065","",NA,NA,NA,NA,NA,"",NA,"","",32.42128,0.6097,0,24.27893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.91276,0,0,0,0,0,0,0.77733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1421766633701,5
"25",-0.126697688476464,-0.448293808683979,0.141219235959431,0.152750753930822,"GF14_d67_A8_stool","37.02 (11/5/2009)","A","9.349","GF14","201004","E01","5","AM-F0458","AM-R0458","stool","A_2_8","F","no","10.66","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",595018,327626,"55.06152755","",NA,NA,NA,NA,NA,"",NA,"","",57.63251,0.5898,0,41.77769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71251735235241,3
"26",0.392988999599138,-0.332318364705479,0.082915052358523,0.0863624670743655,"GF14_d67_A9_stool","37.02 (11/5/2009)","A","21.499","GF14","201004","E02","5","AM-F0459","AM-R0459","stool","A_2_9","F","no","11","67","","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",789169,163324,"20.69569382","",NA,NA,NA,NA,NA,"",NA,"","",4.53572,0,0,95.46428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184610919471675,2
"27",-0.537163369261529,-0.213310454913864,0.0860068182312338,0.0291480488621637,"GF14_d89_B1_stool","37.02 (11/5/2009)","A","25.961","GF14","201004","F01","5","AM-F0470","AM-R0470","stool","B_1_1","M","yes",NA,"89","","ampicillin","10","0","beforeamp","beforeamp",NA,NA,"no","",1233107,802569,"65.08510616","",NA,NA,NA,NA,NA,"",NA,"","",94.29133,0.40415,0,0,0,0,3.04599,0,0,0,0,0,0,0,0,1.31492,0,0.94362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285001944813742,5
"28",-0.528361234235235,-0.231833887929678,0.0600514052883646,0.0370639181622445,"GF14_d89_B2_stool","37.02 (11/5/2009)","A","13.5","GF14","201004","F02","5","AM-F0471","AM-R0471","stool","B_1_2","F","yes",NA,"89","","ampicillin","10","0","beforeamp","beforeamp",NA,NA,"no","",948987,332541,"35.04168129","",NA,NA,NA,NA,NA,"",NA,"","",92.7003,0.785,0,0.93512,0,0,1.35039,0,0,0,0,0,0,0,0,3.1454,0,1.08379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367983592127278,6
"29",-0.282784236598323,-0.0712496431468003,-0.21601383095985,-0.10823378724541,"GF14_d89_B3_stool","37.02 (11/5/2009)","A","4.795","GF14","201004","F03","5","AM-F0472","AM-R0472","stool","B_1_3","M","yes",NA,"89","","ampicillin","10","0","beforeamp","beforeamp",NA,NA,"no","",1191728,608226,"51.03731724","",NA,NA,NA,NA,NA,"",NA,"","",31.71502,0.30783,0,0,0,0,1.33721,0,0,0,0,0,0,0,0,18.58408,0,1.18606,0,0,0,0,29.88054,1.39166,0,0,0,0,0,0,0,14.66596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55058050445379,9
"30",-0.0377108000446936,0.0895961509091156,-0.0483970319832356,-0.17851246336148,"GF21_C2_d115_stool","357.01 (11/25/12)","C","-0.304","GF21","","A02","UDI plate 02","AM-F0123","AM-R0123","stool","C2","F","yes",NA,"5/14/21","6/16/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",157191,123302,"78.44087766","",NA,NA,NA,NA,NA,"",NA,"","",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"31",-0.0471702368919111,0.190376311872381,-0.0211571642191811,-0.348978115553864,"GF21_C7_d115_stool","357.01 (11/25/12)","C","3.552","GF21","","B02","UDI plate 02","AM-F0135","AM-R0135","stool","C7","M","no - trauma",NA,"5/14/21","6/16/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","traumatic death",2120362,242659,"11.44422509","",NA,NA,NA,NA,NA,"",NA,"","",0,0,0,0,0,0,2.62446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.37554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121435244352123,2
"32",-0.04478427371275,0.175523337331887,-0.0233441830284794,-0.359806410105378,"GF21_d115_C1_Stool","357.01 (11/25/12)","C","0.637","GF21","","H10","UDI plate 01","AM-F0119","AM-R0119","stool","C1","F","yes",NA,"5/14/21","6/12/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",1514929,577574,"38.12548311","",NA,NA,NA,NA,NA,"",NA,"","",0,0,0.03747,0,0,0,0.73115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.23138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465729380685062,3
"33",-0.0462412423627449,0.178930740474015,-0.0233837955308548,-0.356849580623109,"GF21_d115_C3_Stool","357.01 (11/25/12)","C","4.358","GF21","","H11","UDI plate 01","AM-F0120","AM-R0120","stool","C3","M","yes",NA,"5/14/21","6/12/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",1397620,94995,"6.796911893","",NA,NA,NA,NA,NA,"",NA,"","",0,0,0,0,0,0,1.27646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.72354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683502198391811,2
"34",-0.0450011271326027,0.227223940639742,-0.00628118613804336,-0.321572008905878,"GF21_d115_C5_Stool","357.01 (11/25/12)","C","0.123","GF21","","H12","UDI plate 01","AM-F0121","AM-R0121","stool","C5","F","yes",NA,"5/14/21","6/12/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",1946669,1224422,"62.89831502","",NA,NA,NA,NA,NA,"",NA,"","",0,0,5.62121,0,0,0,6.15095,0,0,0.47608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.75177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473449121724237,4
"35",-0.0161927750698934,0.484458785073502,0.205358637021572,-0.0539708595719071,"GF21_d82_A10_Stool","357.01 (11/25/12)","C","0.212","GF21","","G04","UDI plate 01","AM-F0101","AM-R0101","stool","A10","F","yes",NA,"4/11/21","6/12/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",963008,154837,"16.07847495","",NA,NA,NA,NA,NA,"",NA,"","",0,0,3.51365,0,0,0,45.64736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819561942420759,3
"36",-0.0072920531258907,0.545959410055428,0.300373591719086,0.139471268170123,"GF21_d82_A7_Stool","357.01 (11/25/12)","C","0.373","GF21","","G03","UDI plate 01","AM-F0100","AM-R0100","stool","A7","M","yes",NA,"4/11/21","6/12/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",3196649,301799,"9.441105358","",NA,NA,NA,NA,NA,"",NA,"","",0,0,2.07952,0,0,0,88.11768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54681,0,0,0,0,0,0,0,0,0,0,0,0,0,3.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481992672106222,4
"37",-0.539985974724344,-0.240698798718542,0.102841987728608,0.00863581603630488,"GF24_A1_d73_stool","","A","1.97","GF24","","A01","UDI Plate 05","AM-F0410","AM-R0410","stool","A1","F","yes",NA,"","4/7/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",1951357,462854,"23.71959616","",NA,NA,NA,NA,NA,"",NA,"","",95.60837,2.46927,0,0,0,0,1.66532,0,0,0,0,0,0,0,0,0,0,0.25705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217858394775024,4
"38",-0.543902474928239,-0.243680271318659,0.103239483723851,0.0114253819990513,"GF24_A2_d73_stool","","A","1.39","GF24","","A02","UDI Plate 05","AM-F0411","AM-R0411","stool","A2","M","yes",NA,"","4/7/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",2603646,866163,"33.26731053","",NA,NA,NA,NA,NA,"",NA,"","",97.30069,1.32219,0,0,0,0,1.24658,0,0,0,0,0,0,0,0,0,0,0.13054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147150928811059,4
"39",-0.481012483240338,-0.176461186334284,-0.211757830002081,0.17348450085777,"GF24_C3_d85_stool","","A","5.22","GF24","","A12","UDI Plate 05","AM-F0421","AM-R0421","stool","C3","F","yes",NA,"","4/7/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",2482242,1304881,"52.5686456","",NA,NA,NA,NA,NA,"",NA,"","",66.40641,3.57224,0,0.66991,0,0,0.64769,0,0,0,0,0,0,0,0,28.08054,0,0.58008,0.04312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846916317765031,7
"40",-0.499443000709291,-0.189586099934621,-0.165771034802518,0.150516366848914,"GF24_C5_d85_stool","","A","1.32","GF24","","B01","UDI Plate 05","AM-F0422","AM-R0422","stool","C5","M","yes",NA,"","4/7/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",3151905,1168386,"37.06920101","",NA,NA,NA,NA,NA,"",NA,"","",71.29823,4.14812,0.04787,0,0,0,0.8457,0,0,0,0,0,0,0,0,23.3146,0,0.12435,0.22112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778558336905019,7
"41",0.0623356526714299,0.00804114445853926,-0.0399218317691032,-0.301242071091885,"GF26_A4_d146_stool","308.01 (5/19/12)","D","3.4","GF26","","G11","UDI Plate 05","AM-F0492","AM-R0492","stool","A4","M","no",NA,"","4/7/23","ampicillin/probenecid","10","0","beforeamp","beforeamp",NA,NA,"no","",2368287,1368550,"57.78649294","",NA,NA,NA,NA,NA,"",NA,"","",0,80.23327,0,4.62663,12.51751,2.62259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674499194649342,4
"42",0.130169682824222,0.418999374812768,0.283909314207106,0.190631641913522,"gnoto1_BA1_d10","40.01 (11/14/09)","B","13.4","gnoto1","3","D8","7","AM-F0670","AM-R0645","stool","BA1","F","yes",NA,"10","","ampicillin","10","0","beforeamp","beforeamp","E. coli","-3","no","",1163831,404463,"34.75272613","",NA,NA,NA,NA,NA,"",NA,"","",0,0,0,14.59103,0,0,81.98658,0,0,0,0,0,0,0,0,0,0,1.74548,0.81076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594509206688523,5
"43",0.241224144676348,-0.0445312000674245,-0.0147520017303285,-0.178494065347428,"gnoto1_BA2_d10","40.01 (11/14/09)","B","23.1","gnoto1","3","D9","7","AM-F0671","AM-R0646","stool","BA2","M","yes",NA,"10","","ampicillin","10","0","beforeamp","beforeamp","E. coli","-3","no","",2228611,1726261,"77.45905409","",NA,NA,NA,NA,NA,"",NA,"","",0,0,0,28.06622,0,0,1.39391,0,0,0,0,0,0,0,0,0,0,0.57744,0.10301,0.00793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.85149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704396239042444,6
"44",0.121761345065158,0.0720329938198466,-0.059687241445894,-0.233784548243127,"gnoto1_BA3_d10","40.01 (11/14/09)","B","33.3","gnoto1","3","D10","7","AM-F0663","AM-R0647","stool","BA3","M","yes",NA,"10","","ampicillin","10","0","beforeamp","beforeamp","E. coli","-3","no","",2591455,1756405,"67.77678949","",NA,NA,NA,NA,NA,"",NA,"","",0,0,0,13.71222,0,0,2.73923,0,0,0,0,0,0,0,0,1.16285,0,1.52134,0,0.03174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.83261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66102323339941,6
"45",-0.0581460838395931,0.20460420267197,-0.603395733206408,0.150267574570402,"gnoto1_BA4_d10","40.01 (11/14/09)","B","16.7","gnoto1","3","D11","7","AM-F0664","AM-R0648","stool","BA4","M","yes",NA,"10","","ampicillin","10","0","beforeamp","beforeamp","E. coli","-3","no","",1459169,1159648,"79.4731796","",NA,NA,NA,NA,NA,"",NA,"","",0,0.41246,0,0,0,0,2.89181,0,0,0,0,0,0,0,0,91.0165,0,1.82379,3.05798,0,0,0,0,0.11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43223539766249,7
